ay,need,setting,ay-destination,need-destination,setting-destination,expectation,normalisation-constant,alpha
6,X,M,7,X,C,0.01203852327447833,1.0000000000000002,0.012038523274478333
6,X,M,7,X,D,0.1131621187800963,1.0000000000000002,0.11316211878009633
6,X,M,7,X,E,8.025682182985553E-4,1.0000000000000002,8.025682182985555E-4
6,X,M,7,X,F,0.056982343499197424,1.0000000000000002,0.05698234349919744
6,X,M,7,X,G,0.07945425361155697,1.0000000000000002,0.07945425361155699
6,X,M,7,X,H,0.02327447833065811,1.0000000000000002,0.023274478330658113
6,X,M,7,X,I,0.12439807383627607,1.0000000000000002,0.1243980738362761
6,X,M,7,X,J,0.056982343499197424,1.0000000000000002,0.05698234349919744
6,X,M,7,X,K,8.025682182985553E-4,1.0000000000000002,8.025682182985555E-4
6,X,M,7,X,L,0.056982343499197424,1.0000000000000002,0.05698234349919744
6,X,M,7,X,O,8.025682182985553E-4,1.0000000000000002,8.025682182985555E-4
6,X,M,7,X,R,8.025682182985553E-4,1.0000000000000002,8.025682182985555E-4
6,X,O,7,X,A,0.2144578313253012,1.0000000000000002,0.21445783132530125
6,X,O,7,X,B,0.25943775100401606,1.0000000000000002,0.2594377510040161
6,X,O,7,X,C,0.012048192771084335,1.0000000000000002,0.012048192771084338
6,X,O,7,X,D,0.11325301204819276,1.0000000000000002,0.11325301204819278
6,X,O,7,X,E,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,X,O,7,X,F,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,X,O,7,X,G,0.07951807228915662,1.0000000000000002,0.07951807228915664
6,X,O,7,X,H,0.023293172690763055,1.0000000000000002,0.02329317269076306
6,X,O,7,X,I,0.12449799196787147,1.0000000000000002,0.1244979919678715
6,X,O,7,X,J,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,X,O,7,X,K,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,X,O,7,X,L,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,X,O,7,X,R,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,X,R,7,X,A,0.2144578313253012,1.0000000000000002,0.21445783132530125
6,X,R,7,X,B,0.25943775100401606,1.0000000000000002,0.2594377510040161
6,X,R,7,X,C,0.012048192771084335,1.0000000000000002,0.012048192771084338
6,X,R,7,X,D,0.11325301204819276,1.0000000000000002,0.11325301204819278
6,X,R,7,X,E,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,X,R,7,X,F,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,X,R,7,X,G,0.07951807228915662,1.0000000000000002,0.07951807228915664
6,X,R,7,X,H,0.023293172690763055,1.0000000000000002,0.02329317269076306
6,X,R,7,X,I,0.12449799196787147,1.0000000000000002,0.1244979919678715
6,X,R,7,X,J,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,X,R,7,X,K,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,X,R,7,X,L,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,X,R,7,X,O,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,Y,A,7,Y,B,0.32992849846782435,1.0000000000000002,0.3299284984678244
6,Y,A,7,Y,C,0.015321756894790602,1.0000000000000002,0.015321756894790605
6,Y,A,7,Y,D,0.14402451481103165,1.0000000000000002,0.14402451481103168
6,Y,A,7,Y,E,0.0010214504596527067,1.0000000000000002,0.0010214504596527069
6,Y,A,7,Y,F,0.07252298263534218,1.0000000000000002,0.0725229826353422
6,Y,A,7,Y,G,0.10112359550561796,1.0000000000000002,0.10112359550561799
6,Y,A,7,Y,H,0.0296220633299285,1.0000000000000002,0.029622063329928505
6,Y,A,7,Y,I,0.15832482124616956,1.0000000000000002,0.1583248212461696
6,Y,A,7,Y,J,0.07252298263534218,1.0000000000000002,0.0725229826353422
6,Y,A,7,Y,K,0.0010214504596527067,1.0000000000000002,0.0010214504596527069
6,Y,A,7,Y,L,0.07252298263534218,1.0000000000000002,0.0725229826353422
6,Y,A,7,Y,O,0.0010214504596527067,1.0000000000000002,0.0010214504596527069
6,Y,A,7,Y,R,0.0010214504596527067,1.0000000000000002,0.0010214504596527069
6,Y,B,7,Y,A,0.02892741061755147,10.0,0.2892741061755147
6,Y,B,7,Y,C,0.0016251354279523296,10.0,0.016251354279523296
6,Y,B,7,Y,D,0.0152762730227519,10.0,0.152762730227519
6,Y,B,7,Y,E,1.0834236186348864E-4,10.0,0.0010834236186348864
6,Y,B,7,Y,F,0.4076923076923077,10.0,4.076923076923077
6,Y,B,7,Y,G,0.31072589382448534,10.0,3.1072589382448537
6,Y,B,7,Y,H,0.0031419284940411712,10.0,0.03141928494041171
6,Y,B,7,Y,I,0.21679306608884072,10.0,2.1679306608884072
6,Y,B,7,Y,J,0.007692307692307693,10.0,0.07692307692307693
6,Y,B,7,Y,K,1.0834236186348864E-4,10.0,0.0010834236186348864
6,Y,B,7,Y,L,0.007692307692307693,10.0,0.07692307692307693
6,Y,B,7,Y,O,1.0834236186348864E-4,10.0,0.0010834236186348864
6,Y,B,7,Y,R,1.0834236186348864E-4,10.0,0.0010834236186348864
6,Y,C,7,Y,A,0.2168968318440293,1.0,0.2168968318440293
6,Y,C,7,Y,B,0.2623883021933388,1.0,0.2623883021933388
6,Y,C,7,Y,D,0.11454102355808288,1.0,0.11454102355808288
6,Y,C,7,Y,E,8.123476848090984E-4,1.0,8.123476848090984E-4
6,Y,C,7,Y,F,0.05767668562144598,1.0,0.05767668562144598
6,Y,C,7,Y,G,0.08042242079610074,1.0,0.08042242079610074
6,Y,C,7,Y,H,0.023558082859463855,1.0,0.023558082859463855
6,Y,C,7,Y,I,0.12591389114541024,1.0,0.12591389114541024
6,Y,C,7,Y,J,0.05767668562144598,1.0,0.05767668562144598
6,Y,C,7,Y,K,8.123476848090984E-4,1.0,8.123476848090984E-4
6,Y,C,7,Y,L,0.05767668562144598,1.0,0.05767668562144598
6,Y,C,7,Y,O,8.123476848090984E-4,1.0,8.123476848090984E-4
6,Y,C,7,Y,R,8.123476848090984E-4,1.0,8.123476848090984E-4
6,Y,D,7,Y,A,0.24162895927601816,1.0,0.24162895927601816
6,Y,D,7,Y,B,0.2923076923076924,1.0,0.2923076923076924
6,Y,D,7,Y,C,0.013574660633484165,1.0,0.013574660633484165
6,Y,D,7,Y,E,9.049773755656109E-4,1.0,9.049773755656109E-4
6,Y,D,7,Y,F,0.06425339366515838,1.0,0.06425339366515838
6,Y,D,7,Y,G,0.08959276018099549,1.0,0.08959276018099549
6,Y,D,7,Y,H,0.026244343891402722,1.0,0.026244343891402722
6,Y,D,7,Y,I,0.1402714932126697,1.0,0.1402714932126697
6,Y,D,7,Y,J,0.06425339366515838,1.0,0.06425339366515838
6,Y,D,7,Y,K,9.049773755656109E-4,1.0,9.049773755656109E-4
6,Y,D,7,Y,L,0.06425339366515838,1.0,0.06425339366515838
6,Y,D,7,Y,O,9.049773755656109E-4,1.0,9.049773755656109E-4
6,Y,D,7,Y,R,9.049773755656109E-4,1.0,9.049773755656109E-4
6,Y,E,7,Y,A,0.10722891566265062,2.0,0.21445783132530125
6,Y,E,7,Y,B,0.12971887550200806,2.0,0.2594377510040161
6,Y,E,7,Y,C,0.006024096385542169,2.0,0.012048192771084338
6,Y,E,7,Y,D,0.05662650602409639,2.0,0.11325301204819278
6,Y,E,7,Y,F,0.028514056224899602,2.0,0.057028112449799204
6,Y,E,7,Y,G,0.03975903614457832,2.0,0.07951807228915664
6,Y,E,7,Y,H,0.01164658634538153,2.0,0.02329317269076306
6,Y,E,7,Y,I,0.06224899598393575,2.0,0.1244979919678715
6,Y,E,7,Y,J,0.5285140562248996,2.0,1.057028112449799
6,Y,E,7,Y,K,4.0160642570281126E-4,2.0,8.032128514056225E-4
6,Y,E,7,Y,L,0.028514056224899602,2.0,0.057028112449799204
6,Y,E,7,Y,O,4.0160642570281126E-4,2.0,8.032128514056225E-4
6,Y,E,7,Y,R,4.0160642570281126E-4,2.0,8.032128514056225E-4
6,Y,F,7,Y,A,0.11361702127659579,1.9999999999999998,0.22723404255319155
6,Y,F,7,Y,B,0.6374468085106384,1.9999999999999998,1.2748936170212766
6,Y,F,7,Y,C,0.006382978723404257,1.9999999999999998,0.012765957446808512
6,Y,F,7,Y,D,0.06000000000000001,1.9999999999999998,0.12000000000000001
6,Y,F,7,Y,E,4.255319148936171E-4,1.9999999999999998,8.510638297872341E-4
6,Y,F,7,Y,G,0.042127659574468096,1.9999999999999998,0.08425531914893618
6,Y,F,7,Y,H,0.012340425531914898,1.9999999999999998,0.024680851063829792
6,Y,F,7,Y,I,0.06595744680851066,1.9999999999999998,0.1319148936170213
6,Y,F,7,Y,J,0.030212765957446815,1.9999999999999998,0.060425531914893624
6,Y,F,7,Y,K,4.255319148936171E-4,1.9999999999999998,8.510638297872341E-4
6,Y,F,7,Y,L,0.030212765957446815,1.9999999999999998,0.060425531914893624
6,Y,F,7,Y,O,4.255319148936171E-4,1.9999999999999998,8.510638297872341E-4
6,Y,F,7,Y,R,4.255319148936171E-4,1.9999999999999998,8.510638297872341E-4
6,Y,G,7,Y,A,0.0775937227550131,2.9999999999999996,0.23278116826503928
6,Y,G,7,Y,B,0.4272013949433305,2.9999999999999996,1.2816041848299913
6,Y,G,7,Y,C,0.004359197907585005,2.9999999999999996,0.013077593722755014
6,Y,G,7,Y,D,0.04097646033129905,2.9999999999999996,0.12292938099389714
6,Y,G,7,Y,E,2.9061319383900036E-4,2.9999999999999996,8.718395815170009E-4
6,Y,G,7,Y,F,0.020633536762569026,2.9999999999999996,0.06190061028770707
6,Y,G,7,Y,H,0.008427782621331011,2.9999999999999996,0.02528334786399303
6,Y,G,7,Y,I,0.04504504504504506,2.9999999999999996,0.13513513513513514
6,Y,G,7,Y,J,0.35396687009590244,2.9999999999999996,1.061900610287707
6,Y,G,7,Y,K,2.9061319383900036E-4,2.9999999999999996,8.718395815170009E-4
6,Y,G,7,Y,L,0.020633536762569026,2.9999999999999996,0.06190061028770707
6,Y,G,7,Y,O,2.9061319383900036E-4,2.9999999999999996,8.718395815170009E-4
6,Y,G,7,Y,R,2.9061319383900036E-4,2.9999999999999996,8.718395815170009E-4
6,Y,H,7,Y,A,0.21939194741166804,1.0000000000000002,0.2193919474116681
6,Y,H,7,Y,B,0.2654067378800329,1.0000000000000002,0.26540673788003294
6,Y,H,7,Y,C,0.012325390304026292,1.0000000000000002,0.012325390304026296
6,Y,H,7,Y,D,0.11585866885784715,1.0000000000000002,0.11585866885784718
6,Y,H,7,Y,E,8.216926869350861E-4,1.0000000000000002,8.216926869350863E-4
6,Y,H,7,Y,F,0.058340180772391115,1.0000000000000002,0.05834018077239113
6,Y,H,7,Y,G,0.08134757600657354,1.0000000000000002,0.08134757600657355
6,Y,H,7,Y,I,0.12736236647493837,1.0000000000000002,0.1273623664749384
6,Y,H,7,Y,J,0.058340180772391115,1.0000000000000002,0.05834018077239113
6,Y,H,7,Y,K,8.216926869350861E-4,1.0000000000000002,8.216926869350863E-4
6,Y,H,7,Y,L,0.058340180772391115,1.0000000000000002,0.05834018077239113
6,Y,H,7,Y,O,8.216926869350861E-4,1.0000000000000002,8.216926869350863E-4
6,Y,H,7,Y,R,8.216926869350861E-4,1.0000000000000002,8.216926869350863E-4
6,Y,I,7,Y,A,0.24472960586617776,1.0000000000000004,0.24472960586617787
6,Y,I,7,Y,B,0.29605866177818513,1.0000000000000004,0.29605866177818524
6,Y,I,7,Y,C,0.013748854262144816,1.0000000000000004,0.013748854262144823
6,Y,I,7,Y,D,0.12923923006416127,1.0000000000000004,0.12923923006416133
6,Y,I,7,Y,E,9.165902841429878E-4,1.0000000000000004,9.165902841429882E-4
6,Y,I,7,Y,F,0.06507791017415214,1.0000000000000004,0.06507791017415217
6,Y,I,7,Y,G,0.09074243813015578,1.0000000000000004,0.09074243813015583
6,Y,I,7,Y,H,0.02658111824014665,1.0000000000000004,0.02658111824014666
6,Y,I,7,Y,J,0.06507791017415214,1.0000000000000004,0.06507791017415217
6,Y,I,7,Y,K,9.165902841429878E-4,1.0000000000000004,9.165902841429882E-4
6,Y,I,7,Y,L,0.06507791017415214,1.0000000000000004,0.06507791017415217
6,Y,I,7,Y,O,9.165902841429878E-4,1.0000000000000004,9.165902841429882E-4
6,Y,I,7,Y,R,9.165902841429878E-4,1.0000000000000004,9.165902841429882E-4
6,Y,J,7,Y,A,0.11361702127659577,2.0,0.22723404255319155
6,Y,J,7,Y,B,0.1374468085106383,2.0,0.2748936170212766
6,Y,J,7,Y,C,0.006382978723404256,2.0,0.012765957446808512
6,Y,J,7,Y,D,0.060000000000000005,2.0,0.12000000000000001
6,Y,J,7,Y,E,4.2553191489361707E-4,2.0,8.510638297872341E-4
6,Y,J,7,Y,F,0.5302127659574468,2.0,1.0604255319148936
6,Y,J,7,Y,G,0.04212765957446809,2.0,0.08425531914893618
6,Y,J,7,Y,H,0.012340425531914896,2.0,0.024680851063829792
6,Y,J,7,Y,I,0.06595744680851065,2.0,0.1319148936170213
6,Y,J,7,Y,K,4.2553191489361707E-4,2.0,8.510638297872341E-4
6,Y,J,7,Y,L,0.030212765957446812,2.0,0.060425531914893624
6,Y,J,7,Y,O,4.2553191489361707E-4,2.0,8.510638297872341E-4
6,Y,J,7,Y,R,4.2553191489361707E-4,2.0,8.510638297872341E-4
6,Y,K,7,Y,A,0.2144578313253012,1.0000000000000002,0.21445783132530125
6,Y,K,7,Y,B,0.25943775100401606,1.0000000000000002,0.2594377510040161
6,Y,K,7,Y,C,0.012048192771084335,1.0000000000000002,0.012048192771084338
6,Y,K,7,Y,D,0.11325301204819276,1.0000000000000002,0.11325301204819278
6,Y,K,7,Y,E,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,Y,K,7,Y,F,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,Y,K,7,Y,G,0.07951807228915662,1.0000000000000002,0.07951807228915664
6,Y,K,7,Y,H,0.023293172690763055,1.0000000000000002,0.02329317269076306
6,Y,K,7,Y,I,0.12449799196787147,1.0000000000000002,0.1244979919678715
6,Y,K,7,Y,J,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,Y,K,7,Y,L,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,Y,K,7,Y,O,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,Y,K,7,Y,R,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,Y,L,7,Y,A,0.30680851063829795,3.9999999999999996,1.2272340425531916
6,Y,L,7,Y,B,0.3187234042553192,3.9999999999999996,1.2748936170212766
6,Y,L,7,Y,C,0.0031914893617021284,3.9999999999999996,0.012765957446808512
6,Y,L,7,Y,D,0.030000000000000006,3.9999999999999996,0.12000000000000001
6,Y,L,7,Y,E,2.1276595744680856E-4,3.9999999999999996,8.510638297872341E-4
6,Y,L,7,Y,F,0.015106382978723408,3.9999999999999996,0.060425531914893624
6,Y,L,7,Y,G,0.021063829787234048,3.9999999999999996,0.08425531914893618
6,Y,L,7,Y,H,0.006170212765957449,3.9999999999999996,0.024680851063829792
6,Y,L,7,Y,I,0.2829787234042554,3.9999999999999996,1.1319148936170214
6,Y,L,7,Y,J,0.015106382978723408,3.9999999999999996,0.060425531914893624
6,Y,L,7,Y,K,2.1276595744680856E-4,3.9999999999999996,8.510638297872341E-4
6,Y,L,7,Y,O,2.1276595744680856E-4,3.9999999999999996,8.510638297872341E-4
6,Y,L,7,Y,R,2.1276595744680856E-4,3.9999999999999996,8.510638297872341E-4
6,Y,M,7,Y,A,0.21428571428571433,1.0,0.21428571428571433
6,Y,M,7,Y,B,0.25922953451043346,1.0,0.25922953451043346
6,Y,M,7,Y,C,0.012038523274478333,1.0,0.012038523274478333
6,Y,M,7,Y,D,0.11316211878009633,1.0,0.11316211878009633
6,Y,M,7,Y,E,8.025682182985555E-4,1.0,8.025682182985555E-4
6,Y,M,7,Y,F,0.05698234349919744,1.0,0.05698234349919744
6,Y,M,7,Y,G,0.07945425361155699,1.0,0.07945425361155699
6,Y,M,7,Y,H,0.023274478330658113,1.0,0.023274478330658113
6,Y,M,7,Y,I,0.1243980738362761,1.0,0.1243980738362761
6,Y,M,7,Y,J,0.05698234349919744,1.0,0.05698234349919744
6,Y,M,7,Y,K,8.025682182985555E-4,1.0,8.025682182985555E-4
6,Y,M,7,Y,L,0.05698234349919744,1.0,0.05698234349919744
6,Y,M,7,Y,O,8.025682182985555E-4,1.0,8.025682182985555E-4
6,Y,M,7,Y,R,8.025682182985555E-4,1.0,8.025682182985555E-4
6,Y,O,7,Y,A,0.2144578313253012,1.0000000000000002,0.21445783132530125
6,Y,O,7,Y,B,0.25943775100401606,1.0000000000000002,0.2594377510040161
6,Y,O,7,Y,C,0.012048192771084335,1.0000000000000002,0.012048192771084338
6,Y,O,7,Y,D,0.11325301204819276,1.0000000000000002,0.11325301204819278
6,Y,O,7,Y,E,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,Y,O,7,Y,F,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,Y,O,7,Y,G,0.07951807228915662,1.0000000000000002,0.07951807228915664
6,Y,O,7,Y,H,0.023293172690763055,1.0000000000000002,0.02329317269076306
6,Y,O,7,Y,I,0.12449799196787147,1.0000000000000002,0.1244979919678715
6,Y,O,7,Y,J,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,Y,O,7,Y,K,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,Y,O,7,Y,L,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,Y,O,7,Y,R,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,Y,R,7,Y,A,0.2144578313253012,1.0000000000000002,0.21445783132530125
6,Y,R,7,Y,B,0.25943775100401606,1.0000000000000002,0.2594377510040161
6,Y,R,7,Y,C,0.012048192771084335,1.0000000000000002,0.012048192771084338
6,Y,R,7,Y,D,0.11325301204819276,1.0000000000000002,0.11325301204819278
6,Y,R,7,Y,E,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,Y,R,7,Y,F,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,Y,R,7,Y,G,0.07951807228915662,1.0000000000000002,0.07951807228915664
6,Y,R,7,Y,H,0.023293172690763055,1.0000000000000002,0.02329317269076306
6,Y,R,7,Y,I,0.12449799196787147,1.0000000000000002,0.1244979919678715
6,Y,R,7,Y,J,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,Y,R,7,Y,K,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
6,Y,R,7,Y,L,0.05702811244979919,1.0000000000000002,0.057028112449799204
6,Y,R,7,Y,O,8.032128514056223E-4,1.0000000000000002,8.032128514056225E-4
7,T,A,8,T,B,0.03533190578158457,4.000000000000001,0.14132762312633831
7,T,A,8,T,C,5.353319057815844E-4,4.000000000000001,0.002141327623126338
7,T,A,8,T,D,0.02141327623126338,4.000000000000001,0.08565310492505353
7,T,A,8,T,E,0.7853319057815844,4.000000000000001,3.1413276231263385
7,T,A,8,T,F,0.007494646680942181,4.000000000000001,0.02997858672376873
7,T,A,8,T,G,0.02837259100642397,4.000000000000001,0.11349036402569591
7,T,A,8,T,H,0.02141327623126338,4.000000000000001,0.08565310492505353
7,T,A,8,T,I,0.02141327623126338,4.000000000000001,0.08565310492505353
7,T,A,8,T,J,0.05620985010706636,4.000000000000001,0.2248394004282655
7,T,A,8,T,K,5.353319057815844E-4,4.000000000000001,0.002141327623126338
7,T,A,8,T,L,0.01445396145610278,4.000000000000001,0.057815845824411134
7,T,A,8,T,N,0.0069593147751605975,4.000000000000001,0.027837259100642397
7,T,A,8,T,R,5.353319057815844E-4,4.000000000000001,0.002141327623126338
7,T,B,8,T,A,0.24050925925925926,9.0,2.1645833333333333
7,T,B,8,T,C,2.314814814814815E-4,9.0,0.0020833333333333333
7,T,B,8,T,D,0.009259259259259259,9.0,0.08333333333333333
7,T,B,8,T,E,0.015277777777777776,9.0,0.13749999999999998
7,T,B,8,T,F,0.00324074074074074,9.0,0.029166666666666664
7,T,B,8,T,G,0.3456018518518518,9.0,3.1104166666666666
7,T,B,8,T,H,0.009259259259259259,9.0,0.08333333333333333
7,T,B,8,T,I,0.12037037037037036,9.0,1.0833333333333333
7,T,B,8,T,J,0.2465277777777778,9.0,2.21875
7,T,B,8,T,K,2.314814814814815E-4,9.0,0.0020833333333333333
7,T,B,8,T,L,0.00625,9.0,0.05625
7,T,B,8,T,N,0.003009259259259259,9.0,0.02708333333333333
7,T,B,8,T,R,2.314814814814815E-4,9.0,0.0020833333333333333
7,T,C,8,T,A,0.14495412844036698,0.9999999999999997,0.14495412844036693
7,T,C,8,T,B,0.12110091743119267,0.9999999999999997,0.12110091743119263
7,T,C,8,T,D,0.07339449541284405,0.9999999999999997,0.07339449541284403
7,T,C,8,T,E,0.12110091743119267,0.9999999999999997,0.12110091743119263
7,T,C,8,T,F,0.02568807339449541,0.9999999999999997,0.025688073394495404
7,T,C,8,T,G,0.09724770642201834,0.9999999999999997,0.09724770642201831
7,T,C,8,T,H,0.07339449541284405,0.9999999999999997,0.07339449541284403
7,T,C,8,T,I,0.07339449541284405,0.9999999999999997,0.07339449541284403
7,T,C,8,T,J,0.1926605504587156,0.9999999999999997,0.19266055045871555
7,T,C,8,T,K,0.0018348623853211012,0.9999999999999997,0.0018348623853211006
7,T,C,8,T,L,0.04954128440366973,0.9999999999999997,0.049541284403669714
7,T,C,8,T,N,0.023853211009174313,0.9999999999999997,0.023853211009174306
7,T,C,8,T,R,0.0018348623853211012,0.9999999999999997,0.0018348623853211006
7,T,D,8,T,A,0.15612648221343875,0.9999999999999998,0.15612648221343872
7,T,D,8,T,B,0.13043478260869565,0.9999999999999998,0.13043478260869562
7,T,D,8,T,C,0.0019762845849802375,0.9999999999999998,0.001976284584980237
7,T,D,8,T,E,0.13043478260869565,0.9999999999999998,0.13043478260869562
7,T,D,8,T,F,0.027667984189723323,0.9999999999999998,0.027667984189723317
7,T,D,8,T,G,0.10474308300395258,0.9999999999999998,0.10474308300395255
7,T,D,8,T,H,0.0790513833992095,0.9999999999999998,0.07905138339920949
7,T,D,8,T,I,0.0790513833992095,0.9999999999999998,0.07905138339920949
7,T,D,8,T,J,0.20750988142292492,0.9999999999999998,0.20750988142292487
7,T,D,8,T,K,0.0019762845849802375,0.9999999999999998,0.001976284584980237
7,T,D,8,T,L,0.053359683794466414,0.9999999999999998,0.0533596837944664
7,T,D,8,T,N,0.025691699604743087,0.9999999999999998,0.02569169960474308
7,T,D,8,T,R,0.0019762845849802375,0.9999999999999998,0.001976284584980237
7,T,E,8,T,A,0.1645833333333333,1.0,0.1645833333333333
7,T,E,8,T,B,0.13749999999999998,1.0,0.13749999999999998
7,T,E,8,T,C,0.0020833333333333333,1.0,0.0020833333333333333
7,T,E,8,T,D,0.08333333333333333,1.0,0.08333333333333333
7,T,E,8,T,F,0.029166666666666664,1.0,0.029166666666666664
7,T,E,8,T,G,0.11041666666666665,1.0,0.11041666666666665
7,T,E,8,T,H,0.08333333333333333,1.0,0.08333333333333333
7,T,E,8,T,I,0.08333333333333333,1.0,0.08333333333333333
7,T,E,8,T,J,0.21874999999999997,1.0,0.21874999999999997
7,T,E,8,T,K,0.0020833333333333333,1.0,0.0020833333333333333
7,T,E,8,T,L,0.05625,1.0,0.05625
7,T,E,8,T,N,0.02708333333333333,1.0,0.02708333333333333
7,T,E,8,T,R,0.0020833333333333333,1.0,0.0020833333333333333
7,T,F,8,T,A,0.04949874686716792,2.999999999999999,0.1484962406015037
7,T,F,8,T,B,0.37468671679198,2.999999999999999,1.1240601503759398
7,T,F,8,T,C,6.265664160401003E-4,2.999999999999999,0.0018796992481203004
7,T,F,8,T,D,0.025062656641604012,2.999999999999999,0.07518796992481201
7,T,F,8,T,E,0.041353383458646614,2.999999999999999,0.12406015037593981
7,T,F,8,T,G,0.03320802005012531,2.999999999999999,0.0996240601503759
7,T,F,8,T,H,0.025062656641604012,2.999999999999999,0.07518796992481201
7,T,F,8,T,I,0.35839598997493743,2.999999999999999,1.075187969924812
7,T,F,8,T,J,0.06578947368421052,2.999999999999999,0.19736842105263153
7,T,F,8,T,K,6.265664160401003E-4,2.999999999999999,0.0018796992481203004
7,T,F,8,T,L,0.01691729323308271,2.999999999999999,0.05075187969924811
7,T,F,8,T,N,0.008145363408521305,2.999999999999999,0.024436090225563905
7,T,F,8,T,R,6.265664160401003E-4,2.999999999999999,0.0018796992481203004
7,T,G,8,T,A,0.16024340770791076,0.9999999999999998,0.16024340770791073
7,T,G,8,T,B,0.13387423935091278,0.9999999999999998,0.13387423935091275
7,T,G,8,T,C,0.0020283975659229213,0.9999999999999998,0.002028397565922921
7,T,G,8,T,D,0.08113590263691685,0.9999999999999998,0.08113590263691683
7,T,G,8,T,E,0.13387423935091278,0.9999999999999998,0.13387423935091275
7,T,G,8,T,F,0.028397565922920896,0.9999999999999998,0.02839756592292089
7,T,G,8,T,H,0.08113590263691685,0.9999999999999998,0.08113590263691683
7,T,G,8,T,I,0.08113590263691685,0.9999999999999998,0.08113590263691683
7,T,G,8,T,J,0.21298174442190673,0.9999999999999998,0.21298174442190668
7,T,G,8,T,K,0.0020283975659229213,0.9999999999999998,0.002028397565922921
7,T,G,8,T,L,0.05476673427991888,0.9999999999999998,0.05476673427991886
7,T,G,8,T,N,0.026369168356997975,0.9999999999999998,0.026369168356997968
7,T,G,8,T,R,0.0020283975659229213,0.9999999999999998,0.002028397565922921
7,T,H,8,T,A,0.15612648221343875,1.0,0.15612648221343875
7,T,H,8,T,B,0.13043478260869565,1.0,0.13043478260869565
7,T,H,8,T,C,0.0019762845849802375,1.0,0.0019762845849802375
7,T,H,8,T,D,0.0790513833992095,1.0,0.0790513833992095
7,T,H,8,T,E,0.13043478260869565,1.0,0.13043478260869565
7,T,H,8,T,F,0.02766798418972332,1.0,0.02766798418972332
7,T,H,8,T,G,0.10474308300395258,1.0,0.10474308300395258
7,T,H,8,T,I,0.0790513833992095,1.0,0.0790513833992095
7,T,H,8,T,J,0.20750988142292492,1.0,0.20750988142292492
7,T,H,8,T,K,0.0019762845849802375,1.0,0.0019762845849802375
7,T,H,8,T,L,0.053359683794466414,1.0,0.053359683794466414
7,T,H,8,T,N,0.025691699604743084,1.0,0.025691699604743084
7,T,H,8,T,R,0.0019762845849802375,1.0,0.0019762845849802375
7,T,I,8,T,A,0.15612648221343875,0.9999999999999998,0.15612648221343872
7,T,I,8,T,B,0.13043478260869565,0.9999999999999998,0.13043478260869562
7,T,I,8,T,C,0.0019762845849802375,0.9999999999999998,0.001976284584980237
7,T,I,8,T,D,0.0790513833992095,0.9999999999999998,0.07905138339920949
7,T,I,8,T,E,0.13043478260869565,0.9999999999999998,0.13043478260869562
7,T,I,8,T,F,0.027667984189723323,0.9999999999999998,0.027667984189723317
7,T,I,8,T,G,0.10474308300395258,0.9999999999999998,0.10474308300395255
7,T,I,8,T,H,0.0790513833992095,0.9999999999999998,0.07905138339920949
7,T,I,8,T,J,0.20750988142292492,0.9999999999999998,0.20750988142292487
7,T,I,8,T,K,0.0019762845849802375,0.9999999999999998,0.001976284584980237
7,T,I,8,T,L,0.053359683794466414,0.9999999999999998,0.0533596837944664
7,T,I,8,T,N,0.025691699604743087,0.9999999999999998,0.02569169960474308
7,T,I,8,T,R,0.0019762845849802375,0.9999999999999998,0.001976284584980237
7,T,J,8,T,A,0.05971277399848829,2.999999999999999,0.1791383219954648
7,T,J,8,T,B,0.049886621315192746,2.999999999999999,0.1496598639455782
7,T,J,8,T,C,7.558578987150418E-4,2.999999999999999,0.0022675736961451248
7,T,J,8,T,D,0.03023431594860167,2.999999999999999,0.09070294784580499
7,T,J,8,T,E,0.7165532879818597,2.999999999999999,2.1496598639455784
