ay,need,setting,ay-destination,need-destination,setting-destination,expectation,normalisation-constant,alpha
8,SP,MMS,9,SP,NMSS,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MMS,9,SP,NMSSR,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MMS,9,SP,OOE,0.09885931558935364,0.9999999999999998,0.09885931558935361
8,SP,MMSIB,9,SP,EO,0.03789473684210527,0.9999999999999999,0.037894736842105266
8,SP,MMSIB,9,SP,IMS,0.07368421052631581,0.9999999999999999,0.0736842105263158
8,SP,MMSIB,9,SP,ISS,0.2526315789473685,0.9999999999999999,0.25263157894736843
8,SP,MMSIB,9,SP,ISSR,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MMSIB,9,SP,MAP,0.07368421052631581,0.9999999999999999,0.0736842105263158
8,SP,MMSIB,9,SP,MMS,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MMSIB,9,SP,MMSOB,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MMSIB,9,SP,MSS,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MMSIB,9,SP,MSSIB,0.10947368421052633,0.9999999999999999,0.10947368421052632
8,SP,MMSIB,9,SP,MSSOB,0.07368421052631581,0.9999999999999999,0.0736842105263158
8,SP,MMSIB,9,SP,MSSR,0.2526315789473685,0.9999999999999999,0.25263157894736843
8,SP,MMSIB,9,SP,MU,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MMSIB,9,SP,MUOB,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MMSIB,9,SP,NMSS,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MMSIB,9,SP,NMSSR,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MMSIB,9,SP,OOE,0.10947368421052633,0.9999999999999999,0.10947368421052632
8,SP,MMSOB,9,SP,EO,0.03422053231939165,0.9999999999999997,0.034220532319391636
8,SP,MMSOB,9,SP,IMS,0.06653992395437265,0.9999999999999997,0.06653992395437262
8,SP,MMSOB,9,SP,ISS,0.22813688212927766,0.9999999999999997,0.22813688212927757
8,SP,MMSOB,9,SP,ISSR,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MMSOB,9,SP,MAP,0.06653992395437265,0.9999999999999997,0.06653992395437262
8,SP,MMSOB,9,SP,MMS,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MMSOB,9,SP,MMSIB,0.09885931558935364,0.9999999999999997,0.09885931558935361
8,SP,MMSOB,9,SP,MSS,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MMSOB,9,SP,MSSIB,0.09885931558935364,0.9999999999999997,0.09885931558935361
8,SP,MMSOB,9,SP,MSSOB,0.06653992395437265,0.9999999999999997,0.06653992395437262
8,SP,MMSOB,9,SP,MSSR,0.22813688212927766,0.9999999999999997,0.22813688212927757
8,SP,MMSOB,9,SP,MU,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MMSOB,9,SP,MUOB,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MMSOB,9,SP,NMSS,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MMSOB,9,SP,NMSSR,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MMSOB,9,SP,OOE,0.09885931558935364,0.9999999999999997,0.09885931558935361
8,SP,MSS,9,SP,EO,0.03422053231939164,0.9999999999999998,0.034220532319391636
8,SP,MSS,9,SP,IMS,0.06653992395437264,0.9999999999999998,0.06653992395437262
8,SP,MSS,9,SP,ISS,0.22813688212927763,0.9999999999999998,0.22813688212927757
8,SP,MSS,9,SP,ISSR,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MSS,9,SP,MAP,0.06653992395437264,0.9999999999999998,0.06653992395437262
8,SP,MSS,9,SP,MMS,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MSS,9,SP,MMSIB,0.09885931558935364,0.9999999999999998,0.09885931558935361
8,SP,MSS,9,SP,MMSOB,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MSS,9,SP,MSSIB,0.09885931558935364,0.9999999999999998,0.09885931558935361
8,SP,MSS,9,SP,MSSOB,0.06653992395437264,0.9999999999999998,0.06653992395437262
8,SP,MSS,9,SP,MSSR,0.22813688212927763,0.9999999999999998,0.22813688212927757
8,SP,MSS,9,SP,MU,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MSS,9,SP,MUOB,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MSS,9,SP,NMSS,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MSS,9,SP,NMSSR,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MSS,9,SP,OOE,0.09885931558935364,0.9999999999999998,0.09885931558935361
8,SP,MSSIB,9,SP,EO,0.03789473684210527,0.9999999999999999,0.037894736842105266
8,SP,MSSIB,9,SP,IMS,0.07368421052631581,0.9999999999999999,0.0736842105263158
8,SP,MSSIB,9,SP,ISS,0.2526315789473685,0.9999999999999999,0.25263157894736843
8,SP,MSSIB,9,SP,ISSR,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MSSIB,9,SP,MAP,0.07368421052631581,0.9999999999999999,0.0736842105263158
8,SP,MSSIB,9,SP,MMS,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MSSIB,9,SP,MMSIB,0.10947368421052633,0.9999999999999999,0.10947368421052632
8,SP,MSSIB,9,SP,MMSOB,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MSSIB,9,SP,MSS,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MSSIB,9,SP,MSSOB,0.07368421052631581,0.9999999999999999,0.0736842105263158
8,SP,MSSIB,9,SP,MSSR,0.2526315789473685,0.9999999999999999,0.25263157894736843
8,SP,MSSIB,9,SP,MU,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MSSIB,9,SP,MUOB,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MSSIB,9,SP,NMSS,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MSSIB,9,SP,NMSSR,0.0021052631578947377,0.9999999999999999,0.0021052631578947372
8,SP,MSSIB,9,SP,OOE,0.10947368421052633,0.9999999999999999,0.10947368421052632
8,SP,MSSOB,9,SP,EO,0.036585365853658534,1.0000000000000002,0.03658536585365854
8,SP,MSSOB,9,SP,IMS,0.0711382113821138,1.0000000000000002,0.07113821138211382
8,SP,MSSOB,9,SP,ISS,0.2439024390243902,1.0000000000000002,0.24390243902439027
8,SP,MSSOB,9,SP,ISSR,0.002032520325203252,1.0000000000000002,0.0020325203252032522
8,SP,MSSOB,9,SP,MAP,0.0711382113821138,1.0000000000000002,0.07113821138211382
8,SP,MSSOB,9,SP,MMS,0.002032520325203252,1.0000000000000002,0.0020325203252032522
8,SP,MSSOB,9,SP,MMSIB,0.10569105691056908,1.0000000000000002,0.10569105691056911
8,SP,MSSOB,9,SP,MMSOB,0.002032520325203252,1.0000000000000002,0.0020325203252032522
8,SP,MSSOB,9,SP,MSS,0.002032520325203252,1.0000000000000002,0.0020325203252032522
8,SP,MSSOB,9,SP,MSSIB,0.10569105691056908,1.0000000000000002,0.10569105691056911
8,SP,MSSOB,9,SP,MSSR,0.2439024390243902,1.0000000000000002,0.24390243902439027
8,SP,MSSOB,9,SP,MU,0.002032520325203252,1.0000000000000002,0.0020325203252032522
8,SP,MSSOB,9,SP,MUOB,0.002032520325203252,1.0000000000000002,0.0020325203252032522
8,SP,MSSOB,9,SP,NMSS,0.002032520325203252,1.0000000000000002,0.0020325203252032522
8,SP,MSSOB,9,SP,NMSSR,0.002032520325203252,1.0000000000000002,0.0020325203252032522
8,SP,MSSOB,9,SP,OOE,0.10569105691056908,1.0000000000000002,0.10569105691056911
8,SP,MSSOP,9,SP,EO,0.03333333333333334,0.9999999999999999,0.03333333333333333
8,SP,MSSOP,9,SP,IMS,0.06666666666666668,0.9999999999999999,0.06666666666666667
8,SP,MSSOP,9,SP,ISS,0.23333333333333334,0.9999999999999999,0.2333333333333333
8,SP,MSSOP,9,SP,MAP,0.06666666666666668,0.9999999999999999,0.06666666666666667
8,SP,MSSOP,9,SP,MMSIB,0.10000000000000002,0.9999999999999999,0.1
8,SP,MSSOP,9,SP,MSSIB,0.10000000000000002,0.9999999999999999,0.1
8,SP,MSSOP,9,SP,MSSOB,0.06666666666666668,0.9999999999999999,0.06666666666666667
8,SP,MSSOP,9,SP,MSSR,0.23333333333333334,0.9999999999999999,0.2333333333333333
8,SP,MSSOP,9,SP,OOE,0.10000000000000002,0.9999999999999999,0.1
8,SP,MSSR,9,SP,EO,0.04422604422604423,1.0,0.04422604422604423
8,SP,MSSR,9,SP,IMS,0.085995085995086,1.0,0.085995085995086
8,SP,MSSR,9,SP,ISS,0.2948402948402949,1.0,0.2948402948402949
8,SP,MSSR,9,SP,ISSR,0.0024570024570024574,1.0,0.0024570024570024574
8,SP,MSSR,9,SP,MAP,0.085995085995086,1.0,0.085995085995086
8,SP,MSSR,9,SP,MMS,0.0024570024570024574,1.0,0.0024570024570024574
8,SP,MSSR,9,SP,MMSIB,0.12776412776412777,1.0,0.12776412776412777
8,SP,MSSR,9,SP,MMSOB,0.0024570024570024574,1.0,0.0024570024570024574
8,SP,MSSR,9,SP,MSS,0.0024570024570024574,1.0,0.0024570024570024574
8,SP,MSSR,9,SP,MSSIB,0.12776412776412777,1.0,0.12776412776412777
8,SP,MSSR,9,SP,MSSOB,0.085995085995086,1.0,0.085995085995086
8,SP,MSSR,9,SP,MU,0.0024570024570024574,1.0,0.0024570024570024574
8,SP,MSSR,9,SP,MUOB,0.0024570024570024574,1.0,0.0024570024570024574
8,SP,MSSR,9,SP,NMSS,0.0024570024570024574,1.0,0.0024570024570024574
8,SP,MSSR,9,SP,NMSSR,0.0024570024570024574,1.0,0.0024570024570024574
8,SP,MSSR,9,SP,OOE,0.12776412776412777,1.0,0.12776412776412777
8,SP,MU,9,SP,EO,0.03422053231939164,0.9999999999999998,0.034220532319391636
8,SP,MU,9,SP,IMS,0.06653992395437264,0.9999999999999998,0.06653992395437262
8,SP,MU,9,SP,ISS,0.22813688212927763,0.9999999999999998,0.22813688212927757
8,SP,MU,9,SP,ISSR,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MU,9,SP,MAP,0.06653992395437264,0.9999999999999998,0.06653992395437262
8,SP,MU,9,SP,MMS,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MU,9,SP,MMSIB,0.09885931558935364,0.9999999999999998,0.09885931558935361
8,SP,MU,9,SP,MMSOB,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MU,9,SP,MSS,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MU,9,SP,MSSIB,0.09885931558935364,0.9999999999999998,0.09885931558935361
8,SP,MU,9,SP,MSSOB,0.06653992395437264,0.9999999999999998,0.06653992395437262
8,SP,MU,9,SP,MSSR,0.22813688212927763,0.9999999999999998,0.22813688212927757
8,SP,MU,9,SP,MUOB,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MU,9,SP,NMSS,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MU,9,SP,NMSSR,0.001901140684410647,0.9999999999999998,0.0019011406844106466
8,SP,MU,9,SP,OOE,0.09885931558935364,0.9999999999999998,0.09885931558935361
8,SP,MUOB,9,SP,EO,0.03422053231939165,0.9999999999999997,0.034220532319391636
8,SP,MUOB,9,SP,IMS,0.06653992395437265,0.9999999999999997,0.06653992395437262
8,SP,MUOB,9,SP,ISS,0.22813688212927766,0.9999999999999997,0.22813688212927757
8,SP,MUOB,9,SP,ISSR,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MUOB,9,SP,MAP,0.06653992395437265,0.9999999999999997,0.06653992395437262
8,SP,MUOB,9,SP,MMS,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MUOB,9,SP,MMSIB,0.09885931558935364,0.9999999999999997,0.09885931558935361
8,SP,MUOB,9,SP,MMSOB,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MUOB,9,SP,MSS,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MUOB,9,SP,MSSIB,0.09885931558935364,0.9999999999999997,0.09885931558935361
8,SP,MUOB,9,SP,MSSOB,0.06653992395437265,0.9999999999999997,0.06653992395437262
8,SP,MUOB,9,SP,MSSR,0.22813688212927766,0.9999999999999997,0.22813688212927757
8,SP,MUOB,9,SP,MU,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MUOB,9,SP,NMSS,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MUOB,9,SP,NMSSR,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,MUOB,9,SP,OOE,0.09885931558935364,0.9999999999999997,0.09885931558935361
8,SP,NMSS,9,SP,EO,0.03422053231939165,0.9999999999999997,0.034220532319391636
8,SP,NMSS,9,SP,IMS,0.06653992395437265,0.9999999999999997,0.06653992395437262
8,SP,NMSS,9,SP,ISS,0.22813688212927766,0.9999999999999997,0.22813688212927757
8,SP,NMSS,9,SP,ISSR,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSS,9,SP,MAP,0.06653992395437265,0.9999999999999997,0.06653992395437262
8,SP,NMSS,9,SP,MMS,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSS,9,SP,MMSIB,0.09885931558935364,0.9999999999999997,0.09885931558935361
8,SP,NMSS,9,SP,MMSOB,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSS,9,SP,MSS,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSS,9,SP,MSSIB,0.09885931558935364,0.9999999999999997,0.09885931558935361
8,SP,NMSS,9,SP,MSSOB,0.06653992395437265,0.9999999999999997,0.06653992395437262
8,SP,NMSS,9,SP,MSSR,0.22813688212927766,0.9999999999999997,0.22813688212927757
8,SP,NMSS,9,SP,MU,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSS,9,SP,MUOB,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSS,9,SP,NMSSR,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSS,9,SP,OOE,0.09885931558935364,0.9999999999999997,0.09885931558935361
8,SP,NMSSR,9,SP,EO,0.03422053231939165,0.9999999999999997,0.034220532319391636
8,SP,NMSSR,9,SP,IMS,0.06653992395437265,0.9999999999999997,0.06653992395437262
8,SP,NMSSR,9,SP,ISS,0.22813688212927766,0.9999999999999997,0.22813688212927757
8,SP,NMSSR,9,SP,ISSR,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSSR,9,SP,MAP,0.06653992395437265,0.9999999999999997,0.06653992395437262
8,SP,NMSSR,9,SP,MMS,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSSR,9,SP,MMSIB,0.09885931558935364,0.9999999999999997,0.09885931558935361
8,SP,NMSSR,9,SP,MMSOB,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSSR,9,SP,MSS,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSSR,9,SP,MSSIB,0.09885931558935364,0.9999999999999997,0.09885931558935361
8,SP,NMSSR,9,SP,MSSOB,0.06653992395437265,0.9999999999999997,0.06653992395437262
8,SP,NMSSR,9,SP,MSSR,0.22813688212927766,0.9999999999999997,0.22813688212927757
8,SP,NMSSR,9,SP,MU,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSSR,9,SP,MUOB,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSSR,9,SP,NMSS,0.0019011406844106472,0.9999999999999997,0.0019011406844106466
8,SP,NMSSR,9,SP,OOE,0.09885931558935364,0.9999999999999997,0.09885931558935361
8,SP,OOE,9,SP,EO,0.01894736842105263,2.0000000000000004,0.037894736842105266
8,SP,OOE,9,SP,IMS,0.03684210526315789,2.0000000000000004,0.0736842105263158
8,SP,OOE,9,SP,ISS,0.1263157894736842,2.0000000000000004,0.25263157894736843
8,SP,OOE,9,SP,ISSR,0.0010526315789473684,2.0000000000000004,0.0021052631578947372
8,SP,OOE,9,SP,MAP,0.03684210526315789,2.0000000000000004,0.0736842105263158
8,SP,OOE,9,SP,MMS,0.0010526315789473684,2.0000000000000004,0.0021052631578947372
8,SP,OOE,9,SP,MMSIB,0.5547368421052631,2.0000000000000004,1.1094736842105264
8,SP,OOE,9,SP,MMSOB,0.0010526315789473684,2.0000000000000004,0.0021052631578947372
8,SP,OOE,9,SP,MSS,0.0010526315789473684,2.0000000000000004,0.0021052631578947372
8,SP,OOE,9,SP,MSSIB,0.054736842105263146,2.0000000000000004,0.10947368421052632
8,SP,OOE,9,SP,MSSOB,0.03684210526315789,2.0000000000000004,0.0736842105263158
8,SP,OOE,9,SP,MSSR,0.1263157894736842,2.0000000000000004,0.25263157894736843
8,SP,OOE,9,SP,MU,0.0010526315789473684,2.0000000000000004,0.0021052631578947372
8,SP,OOE,9,SP,MUOB,0.0010526315789473684,2.0000000000000004,0.0021052631578947372
8,SP,OOE,9,SP,NMSS,0.0010526315789473684,2.0000000000000004,0.0021052631578947372
8,SP,OOE,9,SP,NMSSR,0.0010526315789473684,2.0000000000000004,0.0021052631578947372
8,UKN,EO,9,UKN,IMS,0.06876227897838902,0.9999999999999999,0.068762278978389
8,UKN,EO,9,UKN,ISS,0.23575638506876231,0.9999999999999999,0.2357563850687623
8,UKN,EO,9,UKN,ISSR,0.0019646365422396864,0.9999999999999999,0.001964636542239686
8,UKN,EO,9,UKN,MAP,0.06876227897838902,0.9999999999999999,0.068762278978389
8,UKN,EO,9,UKN,MMS,0.0019646365422396864,0.9999999999999999,0.001964636542239686
8,UKN,EO,9,UKN,MMSIB,0.10216110019646367,0.9999999999999999,0.10216110019646366
8,UKN,EO,9,UKN,MMSOB,0.0019646365422396864,0.9999999999999999,0.001964636542239686
8,UKN,EO,9,UKN,MSS,0.0019646365422396864,0.9999999999999999,0.001964636542239686
8,UKN,EO,9,UKN,MSSIB,0.10216110019646367,0.9999999999999999,0.10216110019646366
8,UKN,EO,9,UKN,MSSOB,0.06876227897838902,0.9999999999999999,0.068762278978389
8,UKN,EO,9,UKN,MSSR,0.23575638506876231,0.9999999999999999,0.2357563850687623
8,UKN,EO,9,UKN,MU,0.0019646365422396864,0.9999999999999999,0.001964636542239686
8,UKN,EO,9,UKN,MUOB,0.0019646365422396864,0.9999999999999999,0.001964636542239686
8,UKN,EO,9,UKN,NMSS,0.0019646365422396864,0.9999999999999999,0.001964636542239686
8,UKN,EO,9,UKN,NMSSR,0.0019646365422396864,0.9999999999999999,0.001964636542239686
8,UKN,EO,9,UKN,OOE,0.10216110019646367,0.9999999999999999,0.10216110019646366
8,UKN,IMS,9,UKN,EO,0.03658536585365854,1.0,0.03658536585365854
8,UKN,IMS,9,UKN,ISS,0.24390243902439027,1.0,0.24390243902439027
8,UKN,IMS,9,UKN,ISSR,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,IMS,9,UKN,MAP,0.07113821138211382,1.0,0.07113821138211382
8,UKN,IMS,9,UKN,MMS,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,IMS,9,UKN,MMSIB,0.10569105691056911,1.0,0.10569105691056911
8,UKN,IMS,9,UKN,MMSOB,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,IMS,9,UKN,MSS,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,IMS,9,UKN,MSSIB,0.10569105691056911,1.0,0.10569105691056911
8,UKN,IMS,9,UKN,MSSOB,0.07113821138211382,1.0,0.07113821138211382
8,UKN,IMS,9,UKN,MSSR,0.24390243902439027,1.0,0.24390243902439027
8,UKN,IMS,9,UKN,MU,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,IMS,9,UKN,MUOB,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,IMS,9,UKN,NMSS,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,IMS,9,UKN,NMSSR,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,IMS,9,UKN,OOE,0.10569105691056911,1.0,0.10569105691056911
8,UKN,ISS,9,UKN,EO,0.044226044226044224,1.0000000000000002,0.04422604422604423
8,UKN,ISS,9,UKN,IMS,0.08599508599508598,1.0000000000000002,0.085995085995086
8,UKN,ISS,9,UKN,ISSR,0.002457002457002457,1.0000000000000002,0.0024570024570024574
8,UKN,ISS,9,UKN,MAP,0.08599508599508598,1.0000000000000002,0.085995085995086
8,UKN,ISS,9,UKN,MMS,0.002457002457002457,1.0000000000000002,0.0024570024570024574
8,UKN,ISS,9,UKN,MMSIB,0.12776412776412774,1.0000000000000002,0.12776412776412777
8,UKN,ISS,9,UKN,MMSOB,0.002457002457002457,1.0000000000000002,0.0024570024570024574
8,UKN,ISS,9,UKN,MSS,0.002457002457002457,1.0000000000000002,0.0024570024570024574
8,UKN,ISS,9,UKN,MSSIB,0.12776412776412774,1.0000000000000002,0.12776412776412777
8,UKN,ISS,9,UKN,MSSOB,0.08599508599508598,1.0000000000000002,0.085995085995086
8,UKN,ISS,9,UKN,MSSR,0.29484029484029484,1.0000000000000002,0.2948402948402949
8,UKN,ISS,9,UKN,MU,0.002457002457002457,1.0000000000000002,0.0024570024570024574
8,UKN,ISS,9,UKN,MUOB,0.002457002457002457,1.0000000000000002,0.0024570024570024574
8,UKN,ISS,9,UKN,NMSS,0.002457002457002457,1.0000000000000002,0.0024570024570024574
8,UKN,ISS,9,UKN,NMSSR,0.002457002457002457,1.0000000000000002,0.0024570024570024574
8,UKN,ISS,9,UKN,OOE,0.12776412776412774,1.0000000000000002,0.12776412776412777
8,UKN,ISSR,9,UKN,EO,0.03422053231939164,0.9999999999999999,0.034220532319391636
8,UKN,ISSR,9,UKN,IMS,0.06653992395437264,0.9999999999999999,0.06653992395437262
8,UKN,ISSR,9,UKN,ISS,0.2281368821292776,0.9999999999999999,0.22813688212927757
8,UKN,ISSR,9,UKN,MAP,0.06653992395437264,0.9999999999999999,0.06653992395437262
8,UKN,ISSR,9,UKN,MMS,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,ISSR,9,UKN,MMSIB,0.09885931558935362,0.9999999999999999,0.09885931558935361
8,UKN,ISSR,9,UKN,MMSOB,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,ISSR,9,UKN,MSS,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,ISSR,9,UKN,MSSIB,0.09885931558935362,0.9999999999999999,0.09885931558935361
8,UKN,ISSR,9,UKN,MSSOB,0.06653992395437264,0.9999999999999999,0.06653992395437262
8,UKN,ISSR,9,UKN,MSSR,0.2281368821292776,0.9999999999999999,0.22813688212927757
8,UKN,ISSR,9,UKN,MU,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,ISSR,9,UKN,MUOB,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,ISSR,9,UKN,NMSS,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,ISSR,9,UKN,NMSSR,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,ISSR,9,UKN,OOE,0.09885931558935362,0.9999999999999999,0.09885931558935361
8,UKN,MAP,9,UKN,EO,0.03658536585365854,1.0,0.03658536585365854
8,UKN,MAP,9,UKN,IMS,0.07113821138211382,1.0,0.07113821138211382
8,UKN,MAP,9,UKN,ISS,0.24390243902439027,1.0,0.24390243902439027
8,UKN,MAP,9,UKN,ISSR,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,MAP,9,UKN,MMS,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,MAP,9,UKN,MMSIB,0.10569105691056911,1.0,0.10569105691056911
8,UKN,MAP,9,UKN,MMSOB,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,MAP,9,UKN,MSS,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,MAP,9,UKN,MSSIB,0.10569105691056911,1.0,0.10569105691056911
8,UKN,MAP,9,UKN,MSSOB,0.07113821138211382,1.0,0.07113821138211382
8,UKN,MAP,9,UKN,MSSR,0.24390243902439027,1.0,0.24390243902439027
8,UKN,MAP,9,UKN,MU,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,MAP,9,UKN,MUOB,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,MAP,9,UKN,NMSS,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,MAP,9,UKN,NMSSR,0.0020325203252032522,1.0,0.0020325203252032522
8,UKN,MAP,9,UKN,OOE,0.10569105691056911,1.0,0.10569105691056911
8,UKN,MMS,9,UKN,EO,0.03422053231939164,0.9999999999999999,0.034220532319391636
8,UKN,MMS,9,UKN,IMS,0.06653992395437264,0.9999999999999999,0.06653992395437262
8,UKN,MMS,9,UKN,ISS,0.2281368821292776,0.9999999999999999,0.22813688212927757
8,UKN,MMS,9,UKN,ISSR,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,MMS,9,UKN,MAP,0.06653992395437264,0.9999999999999999,0.06653992395437262
8,UKN,MMS,9,UKN,MMSIB,0.09885931558935362,0.9999999999999999,0.09885931558935361
8,UKN,MMS,9,UKN,MMSOB,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,MMS,9,UKN,MSS,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,MMS,9,UKN,MSSIB,0.09885931558935362,0.9999999999999999,0.09885931558935361
8,UKN,MMS,9,UKN,MSSOB,0.06653992395437264,0.9999999999999999,0.06653992395437262
8,UKN,MMS,9,UKN,MSSR,0.2281368821292776,0.9999999999999999,0.22813688212927757
8,UKN,MMS,9,UKN,MU,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,MMS,9,UKN,MUOB,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,MMS,9,UKN,NMSS,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,MMS,9,UKN,NMSSR,0.0019011406844106468,0.9999999999999999,0.0019011406844106466
8,UKN,MMS,9,UKN,OOE,0.09885931558935362,0.9999999999999999,0.09885931558935361
8,UKN,MMSIB,9,UKN,EO,0.037894736842105266,1.0,0.037894736842105266
8,UKN,MMSIB,9,UKN,IMS,0.0736842105263158,1.0,0.0736842105263158
8,UKN,MMSIB,9,UKN,ISS,0.25263157894736843,1.0,0.25263157894736843
8,UKN,MMSIB,9,UKN,ISSR,0.0021052631578947372,1.0,0.0021052631578947372
8,UKN,MMSIB,9,UKN,MAP,0.0736842105263158,1.0,0.0736842105263158
8,UKN,MMSIB,9,UKN,MMS,0.0021052631578947372,1.0,0.0021052631578947372
8,UKN,MMSIB,9,UKN,MMSOB,0.0021052631578947372,1.0,0.0021052631578947372
8,UKN,MMSIB,9,UKN,MSS,0.0021052631578947372,1.0,0.0021052631578947372
8,UKN,MMSIB,9,UKN,MSSIB,0.10947368421052632,1.0,0.10947368421052632
8,UKN,MMSIB,9,UKN,MSSOB,0.0736842105263158,1.0,0.0736842105263158
8,UKN,MMSIB,9,UKN,MSSR,0.25263157894736843,1.0,0.25263157894736843
8,UKN,MMSIB,9,UKN,MU,0.0021052631578947372,1.0,0.0021052631578947372
8,UKN,MMSIB,9,UKN,MUOB,0.0021052631578947372,1.0,0.0021052631578947372
